ID,Hg_test,dioxin_test,PCBOCP_test,PFAS_test,species,sex,state,ecoregion,sample_group,county,town,address,latitude,longitude,harvest_date,age,weight_(g),culmen_(mm),tarsus_(mm),head_length_(mm),Hg,TEQ,TCDF_2378,TCDF_Total,TCDD_2378,TCDD_Total,PeCDF_12378,PeCDF_23478,PeCDF_Total,PeCDD_12378,PeCDD_Total,HxCDF_123478,HxCDF_123678,HxCDF_234678,HxCDF_123789,HxCDF_Total,HxCDD_123478,HxCDD_123678,HxCDD_123789,HxCDD_Total,HpCDF_1234678,HpCDF_1234789,HpCDF_Total,HpCDD_1234678,HpCDD_Total,OCDF,OCDD,TPCBs,10PCB209,1PCB1,1PCB2,1PCB3,2PCB11,2PCB12+13,2PCB14,2PCB15,2PCB4+10,2PCB5+8,2PCB6,2PCB7+9,3PCB16+32,3PCB17,3PCB18,3PCB19,3PCB20+21+33,3PCB22,3PCB23+34,3PCB24+27,3PCB25,3PCB26,3PCB28,3PCB29,3PCB30,3PCB31,3PCB35,3PCB36,3PCB37,3PCB38,3PCB39,4PCB40,4PCB41+64+68+71,4PCB42+59,4PCB43+49,4PCB44,4PCB45,4PCB46,4PCB47+48+75,4PCB50,4PCB51,4PCB52+73,4PCB53,4PCB54,4PCB55,4PCB56+60,4PCB57,4PCB58,4PCB61+74,4PCB62+65,4PCB63,4PCB66+80,4PCB67,4PCB69,4PCB70+76,4PCB72,4PCB77,4PCB78,4PCB79,4PCB81,5PCB100,5PCB103,5PCB104,5PCB105+127,5PCB106+118,5PCB107+109,5PCB110,5PCB111+117,5PCB112,5PCB113,5PCB114,5PCB119,5PCB122,5PCB123,5PCB124,5PCB125,5PCB126,5PCB82,5PCB83+108,5PCB84,5PCB85+120,5PCB86+97,5PCB87+115+116,5PCB88+121,5PCB89+90+101,5PCB91,5PCB92,5PCB93+95,5PCB94,5PCB96,5PCB98+102,5PCB99,6PCB128,6PCB129,6PCB130,6PCB131+142,6PCB132+168,6PCB133,6PCB134+143,6PCB135+144,6PCB136,6PCB137,6PCB138+163+164,6PCB139+149,6PCB140,6PCB141,6PCB145,6PCB146,6PCB147,6PCB148,6PCB150,6PCB151,6PCB152,6PCB153,6PCB154,6PCB155,6PCB156,6PCB157,6PCB158+160,6PCB159,6PCB161,6PCB162,6PCB165,6PCB166,6PCB167,6PCB169,7PCB170+190,7PCB171,7PCB172+192,7PCB173,7PCB174+181,7PCB175,7PCB176,7PCB177,7PCB178,7PCB179,7PCB180,7PCB182+187,7PCB183,7PCB184,7PCB185,7PCB186,7PCB188,7PCB189,7PCB191,7PCB193,8PCB194,8PCB195,8PCB196+203,8PCB197,8PCB198,8PCB199,8PCB200,8PCB201,8PCB202,8PCB204,8PCB205,9PCB206,9PCB207,9PCB208,Aroclor 1016,Aroclor 1221,Aroclor 1232,Aroclor 1242,Aroclor 1248,Aroclor 1254,Aroclor 1260,DecaCB,Total DiCB,Total HeptaCB,Total HexaCB,Total MonoCB,Total NonaCB,Total OctaCB,Total PentaCB,Total TetraCB,Total TriCB,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Aldrin,"Chlordane, alpha (cis)","Chlordane, gamma (trans)","Chlordane, oxy-","HCH, alpha","HCH, beta","HCH, gamma",Heptachlor,Hexachlorobenzene,Mirex,"Nonachlor, cis-","Nonachlor, trans-",Dieldrin,Endosulphan Sulphate,Endrin,Endrin Aldehyde,Endrin Ketone,"HCH, delta",Heptachlor Epoxide,Methoxychlor,alpha-Endosulphan,beta-Endosulphan,11Cl-PF3OUdS,3:3 FTCA,4:2 FTS,5:3 FTCA,6:2 FTS,7:3 FTCA,8:2 FTS,9Cl-PF3ONS,ADONA,EtFOSAA,HFPO-DA,MeFOSAA,N-EtFOSA,N-EtFOSE,N-MeFOSA,N-MeFOSE,NFDHA,PFBA,PFBS,PFDA,PFDS,PFDoA,PFDoS,PFEESA,PFHpA,PFHpS,PFHxA,PFHxS,PFMBA,PFMPA,PFNA,PFNS,PFOA,PFOS,PFOSA,PFPeA,PFPeS,PFTeDA,PFTrDA,PFUnA
NJ_CAGO_30_AD,Y,Y,Y,Y,CAGO,M,NJ,67,3,Warren,Hackettstown,Hackettstown Fish Hatchery,40.84219116,-74.8336811,1/26/2022,Adult,4850,60,96.9,Unknown,0,9.1e-4,0,0,0,5.4e-4,0,3.4e-4,8.3e-4,5.1e-4,0,6.1e-4,3.2e-4,2.6000000000000003e-4,0,0,6.7e-4,6.1e-4,2.3e-4,0.0013,8e-4,0,0,0.0014,0.0021,0,0.0042,5.31,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0.072,0,0,0,0,0,0,0,0,0,0.461,0,0,0,0,0.154,0,0,0,0,0,0.796,0,0,0.045,0,0,0,0,0,0,0,0,0,0.192,0,0,0,0,0,0,0.048,0,0,0.459,0.368,0.11,0,0,0,0,0,0,0,0.22,0.085,0.42,0,0,0.379,0,0.049,0.098,0,0,0.421,0.075,0.2,0,0,0,0,0,1.63,4.57,0.254,0,1.13,1.53,0,0.696,1.2,0.462,0.042,0,0,0,0,0,6.14,0.068,0,0,0,0.23,0,0,0,0,0.288,0,0.05700000000000001,0.179,0.514,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0.315,0,0.149,0,0,0,0,0.087,0.895,0,0,0.274,0,0,5.75,0,0,0,0,0,0.30800000000000005
NJ_MALL_01_AD,Y,Y,Y,Y,MALL,M,NJ,63/84,2,Gloucester,Logan,Birch Creek,39.7931687,-75.3893586,12/22/2021,Adult,1280,57.1,45.5,Unknown,6.1000000000000005,7.199999999999999e-4,2.4e-4,0.0012,4.8e-4,4.8e-4,0,2.6000000000000003e-4,5.1e-4,0,0,3.8e-4,3.2e-4,2.6000000000000003e-4,2.4e-4,0.0018,0,0,0,0,9.7e-4,0,9.7e-4,3.2e-4,5.4e-4,2.1e-4,0.001,1.98,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0.053,0,0,0,0,0,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0,0,0,0,0,0,0,0.142,0.179,0.045,0,0,0,0,0.032,0,0,0.237,0,0.216,0,0,0.268,0,0,0,0,0,0.242,0,0.113,0,0,0,0,0,0,1.67,0.221,0,0.458,0.59,0,0.113,0.453,0.146,0,0,0,0,0,0.146,2.62,0.05,0,0,0,0,0,0,0,0,0.349,0,0,0.059,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,1.15,0,0.625,0,0,0,0.44,0,6.72,0,0,1.37,0,0.259,46.6,0,0,0.314,0.111,0.347,3.4019999999999997
NJ_MALL_10_AD,Y,Y,Y,Y,MALL,M,NJ,63/84,2,Atlantic,Brigantine,Forsythe NWR,39.46503266,-74.45028011,11/24/2021,Adult,1310,53.9,46.7,Unknown,13.8,0.0024,0.0031,0.0049,9.9e-4,9.9e-4,2.1e-4,6.6e-4,0.0015,7.9e-4,7.9e-4,0,0,7.3e-4,0,0.0021,3.8e-4,2.9e-4,0,2.9e-4,0,0,0,3.4e-4,0,0,7.4e-4,115,1.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,0,0,0,0,0,0.14,0,0,1.18,0,0.085,1.06,0,0,0,0,0.233,0,0,0,0,0,0,2.62,9.27,0.366,0,0.291,0,0,0.106,0,0,0.092,0,0,0.27,0,0,0,0.433,0,0,0,0.295,0,0.078,0,0,0,0,3.4,1.64,0,0.158,0,0,0.286,0,0,0,0.098,11.2,0.437,0,0,0,4.28,0.181,0,0,0,0,25.9,0.127,0,0.827,0.441,0.525,0.292,0,0.183,0,0,0.823,0,3.79,0.615,0.415,0,0.068,0.074,0,0.665,0.541,0,10.1,7.64,2.73,0,0,0,0.035,0.202,0.116,0.696,3.69,0.832,4.26,0.32,0.07,4,0,0.314,1.02,0,0.108,2.45,0.548,1.26,0,0,0,2.5,0,34,99.7,1.47,0,27.6,47,0,4.26,14.4,16.6,2.86,0.659,0,0,0.014,0.226,47.7,0.163,0,0,0,1.29,0,0,0,0,0.156,0.175,0.203,0.771,0.32699999999999996,0,0,0,0,0,0.229,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0.758,0.122,0.409,0,0,0,0,0,0.276,0,0,0.861,0,0,3.58,0,0,0,0.285,0.561,0.825
NJ_MALL_11_AD,Y,Y,Y,Y,MALL,M,NJ,67,3,Warren,Knowlton Township,Delaware Lake,40.91979329,-75.06674018,12/10/2021,Adult,1410,55,45.9,Unknown,40.599999999999994,0.0024,0.0021,0.0036,8.5e-4,8.5e-4,2.7e-4,0.0011,0.0026,6.4e-4,9.6e-4,0.0014,5.5e-4,3e-4,0,0.002,7.6e-4,5.7e-4,0,0.0013,0.0014,0,0.0014,0.0012,0.002,4.7e-4,0.0027,42.9,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,0,0.657,0,0,0.271,0,0,0,0,0,0,0.032,0,0,0,0,1.68,3.87,0.124,0,0.123,0,0,0.138,0,0,0.071,0,0,0.071,0,0,0,0.085,0,0,0,0.086,0,0.057,0,0,0,0,1.21,0.885,0,0.095,0,0,0.088,0,0,0,0.141,5.25,0.186,0,0,0,1.14,0.048,0,0,0,0,6.47,0,0,0.588,0.165,0.398,0.08,0,0.056,0,0,0.285,0,1.81,0.19,0.22,0,0.07,0.044,0,0.259,0.153,0,4.15,2.11,0.709,0,0,0,0,0.064,0.051,0.214,1.08,0.4,1.76,0.043,0,1.63,0,0.065,0.253,0,0.043,1.35,0.173,0.522,0,0,0,1.12,0,12.1,40,0.996,0,10,15.9,0,2.05,5.19,7.52,0.96,0.294,0,0,0,0.329,14.1,2,0,0.101,0,1.89,0,0,0,0,2.08,0,0.205,1.71,0.911,0,0,0,0,0,0.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,0,0,0,0,0,0.321,0.387,0.35,0,0,0,0,0,0,0,0,0.515,0,0.247,1.51,0,0,0,0.255,0.605,0.363
NJ_MALL_30_AD,Y,Y,Y,Y,MALL,M,NJ,58,1,Morris,Mount Olive,Musconetcong River,40.88951324,-74.79318888,1/13/2022,Adult,1320,53,56,Unknown,19.9,0.002,0.0029,0.0048,6.1e-4,0,0,9.1e-4,9.1e-4,5.200000000000001e-4,5.200000000000001e-4,0.0011,8.6e-4,3.5999999999999997e-4,0,0.0017,4.6e-4,3.9e-4,0,4.6e-4,0.0012,0,0.0012,8.8e-4,0.0017,5e-4,0.0012,46.3,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0.325,0,0,0.282,0,0,0.055,0,0,0,0,0,0,0,0,1.04,2.93,0.112,0.069,0.111,0,0,0.08,0,0,0.059,0,0,0.1,0,0,0,0.128,0,0,0,0.144,0,0.065,0.093,0,0,0,0.764,0.652,0,0.065,0,0,0.093,0,0,0,0.077,3.83,0.253,0,0,0,1.11,0,0,0,0.07,0,7.88,0,0,0.568,0.163,0.293,0.104,0,0.056,0,0,0.313,0,2.19,0.205,0.221,0,0.107,0,0,0.216,0.188,0,6.17,2.73,1.09,0,0,0,0,0.108,0.048,0.346,2.29,0.611,2.89,0.098,0,2.37,0,0,0.199,0,0.08,1.4,0.216,0.433,0,0,0,0.608,0,7.64,56.7,0.665,0,13.5,15.5,0,2.05,8.46,5.33,0.665,0.16,0,0,0,0.225,30.1,3.36,0,0.339,0,1.63,0,0,0,0,0.705,0.32,0.6789999999999999,1.94,1.862,0,0,0,0,0,0.436,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,1.46,0,0,0,0,0,1.1,0.114,0.918,0,0,0,0,0,0.176,0,0,0.885,0,0.222,8.45,0,0,0,0.576,0.897,1.022
NJ_MALL_40_AD,Y,Y,Y,Y,MALL,M,NJ,64,2,Hudson,Secaucus,Hackensack River,40.80914738,-74.04078696,10/16/2021,Adult,1350,52.8,46.1,Unknown,109,0.052,0.012,0.021,0.045,0.045,0.0023,0.0054,0.012,0.002,0.0046,0.0032,0.0081,0.0039,0,0.019,5.899999999999999e-4,0.0013,0,0.0013,0,0,0,7.099999999999999e-4,7.099999999999999e-4,0,0.003,2260,15.979,0,0,0,0,0,0,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.096,39.8,0,0,1.72,0,0,0.828,0.845,0.14,0,3.82,0.101,4.08,0.281,0,0,24.4,0,0,3.55,0,0,0,8.25,0,0,53,0,4.89,62.3,0,0,3.45,1.74,3.88,0,0,0.272,0.64,0.088,0,54.8,175,9.89,2.91,9.87,0,0.09,3.7,2.18,0,2.98,0.257,0,4.11,0,0.065,0.07,10.9,0.349,4.25,0.139,11.9,0.568,5.88,4.09,0.153,0,0.045,96.3,28.4,0.753,3.55,0,1.06,4.47,0,1.23,0.127,3.9,203,11,0,1.86,0,57.7,3.57,0.163,0,3.62,0,380,2.32,0.63,19.7,5.63,17.9,4.13,0,2.72,0.253,1.05,12.8,0,90.8,12.9,9.69,0.044,2.31,1.74,0.133,13.1,9.17,0.219,259,109,51.9,0.143,0.306,0,0.125,3.28,3.59,11.1,64.2,18.2,75.6,2.82,1.38,61.1,0.171,3.22,8.43,0,2.33,29.5,4.27,11.4,0,0,0,158,0,1010,2410,16,0.134,579,772,0,45.2,237,397,174,42.6,0,0.044,0.384,3.94,228,5.51,0.101,3.98,0.503,43.6,0,0,0,0,2.74,1.18,11.489,41.6,26.772,0,0,0,0,0,8.22,0,0,0,0,0,0,0,0,34.9,0,0,0,0.482,0,0,0,3.08,0,0,0,0,0,1.3,1.53,2.25,0,0,0,0.178,0,0.756,0,0,0.406,0,0,14.8,0,0,0,1.47,2.21,2.1919999999999997
NJ_MALL_60_AD,Y,Y,Y,Y,MALL,F,NJ,64,3,Somerset,Basking Ridge,Great Swamp NWR,40.71997075,-74.5258147,2/15/2022,Adult,1130,Unknown,44.1,Unknown,24.7,0.0014,0.002,0.0044,3e-4,3e-4,0,9.6e-4,0.002,4.6e-4,4.6e-4,4.6e-4,0,0,0,0,0,3.5e-4,0,0,0,0,0,9.8e-4,0,0,0.0076,25.7,0.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0,0,0,0,0,0.089,0,0.121,0,0.039,0,0,0,0,0,0.11,0,0,0,0,0,0,0.1,0,0,0.414,0.032,0,0.524,0,0,0,0,0.093,0,0,0,0,0,0,1.04,2.57,0.147,0,0.097,0,0,0,0,0,0,0,0,0.095,0,0,0,0.137,0,0,0,0.112,0,0.124,0.036,0,0,0,1.09,0.463,0,0.083,0,0.039,0.073,0,0.048,0,0.055,3.23,0.372,0,0,0,0.687,0.049,0,0,0.18,0,3.66,0,0.053,0.234,0.088,0.232,0.081,0,0.041,0,0,0.123,0,0.829,0.104,0.116,0,0.081,0,0,0.244,0.183,0.031,1.07,2.06,0.337,0.045,0,0,0,0.038,0,0.151,0.642,0.217,0.636,0.03,0,0.892,0,0.039,0.132,0,0.034,0.506,0.054,0.181,0,0,0,1.16,0,10.9,13.4,0.394,0,5.29,9.79,0,0.687,2.59,5.32,1.28,0.305,0,0,0,0.321,13.1,0.162,0,0,0,3.4,0,0,0,0,0.532,0.774,0.635,4.74,7.462000000000001,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0.43,0.273,0.952,0,0,0,0.164,0,0.367,0,0,0.495,0,0,13.7,0,0,0,1.21,1.37,0.392
NJ_WODU_01_AD,Y,Y,Y,Y,WODU,M,NJ,63/84,3,Salem,Canton,Mad Horse Creek,39.4372806,-75.4465829,10/23/2021,Adult,560,34.3,35.9,Unknown,15.6,9.7e-5,3.5e-4,3.5e-4,0,6.1e-4,0,0,0.001,0,0,4.6e-4,0,0,0,0.0015,0,0,0,0,8.900000000000001e-4,0,0,6.7e-4,0.0015,0,0.0012,1.46,0.05099999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,0,0.071,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,0,0,0,0,0,0,0,0.196,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.072,0,0.485,0.73,0,0,0,0.173,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0.147,0,0.103,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0.383,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0.103,0.473,0
NJ_WODU_01_JK,Y,Y,Y,Y,WODU,M,NJ,67,1,Sussex,Lafayette,Hyper Humus Marshes,41.07898108,-74.71564934,10/16/2021,Adult,690,32.2,39.1,Unknown,7.9,6.500000000000001e-5,2.8000000000000003e-4,2.8000000000000003e-4,0,0,0,0,5.200000000000001e-4,0,0,2.5e-4,0,0,0,3.5999999999999997e-4,0,0,0,0,7.3e-4,0,7.3e-4,4.6e-4,0.0012,3.3e-4,0,24.8,1.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.205,0,0,0,0,0.058,0,0,0,0,1.18,0,0,0,0,0.447,0,0,0,0,0,4.44,0,0,0.32,0.059,0,0.043,0,0,0,0,0.232,0,1.04,0.087,0.098,0,0,0,0,0,0.052,0,3.73,0.925,0.42,0,0,0,0,0.073,0.041,0.172,1.54,0.335,2.06,0,0,1.88,0,0,0.156,0,0,1.58,0.153,0.61,0,0,0,0,0,1.4,31.1,1.14,0,6.64,6.98,0,2.34,5.97,1.65,0.073,0,0,0,0,0,31.1,0,0,0,0,0.308,0,0,0.149,0,0.117,0,0,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,0,0,0,0,0.702,0.205,0.371,0,0,0.077,0,0,0.177,0,0,0.603,0,0,4.51,0,0,0,0.15,0.254,0.527
NJ_WODU_01_TN,Y,Y,Y,Y,WODU,M,NJ,63/84,1,Atlantic,Weymouth,Great Egg Harbor River,39.42574179,-74.72704326,10/27/2021,Adult,720,32.7,36.8,Unknown,7.1000000000000005,1.7999999999999998e-4,1.4e-4,2.8000000000000003e-4,0,0,0,1.1e-4,2.3e-4,1.1e-4,0,0,0,0,0,0,2e-4,1e-4,0,2e-4,0,0,0,0,1.4e-4,0,4.2e-4,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0,0,0,0,0,0,0,0,0,0,0.365,0,0,0,0,0.098,0,0,0,0,0,0.599,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0,0,0,0,0,0,0,0,0.377,0.196,0.066,0,0,0,0,0,0,0,0.178,0,0.173,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0.804,1.06,0,0,0.521,0.213,0,0,0,0,0.068,0.135,5.15,0.633,0,0,0,0.444,0,0,0,0,0.254,0,0,0.288,0.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,4.21,0,0,0,0,0,0.205,0,0.322,0,0,0,0,0,0,0,0,0.304,0,0,0.331,0,0,0,0.213,0.446,0.47
NJ_WODU_02_AD,Y,Y,Y,Y,WODU,M,NJ,58,1,Warren,Hope,Jenny Jump State Forest,40.91344763,-74.92295983,10/18/2021,Adult,640,32.6,41.4,Unknown,6.4,1.9e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9e-4,0,0,1.9e-4,0,0,0,0,0,0,3.7e-4,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0.199,0,0,0,0,0.072,0,0,0,0,0,0.363,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0,0.224,0.18,0,0,0,0,0,0,0,0,0.069,0,0.098,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0.495,0.562,0,0,0.104,0.117,0,0,0,0,0,0.106,5.22,0.08,0,0,0,0,0,0,0.167,0,0,0,0.09000000000000001,0.601,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63,0,0,0,0,0,0.184,0,0.294,0,0,0,0,0,0,0,0,0.132,0,0,0.941,0,0,0,0.329,0.587,0.29200000000000004
NJ_WODU_03_AD,Y,Y,Y,Y,WODU,F,NJ,64,1,Hunterdon,Hampton,Clinton WMA,40.65365613,-74.96428722,10/19/2021,Adult,600,32.7,40.7,Unknown,8,5.1e-4,3.2e-4,2.6000000000000003e-4,4.3e-4,4.3e-4,0,1.1e-4,2.4e-4,0,0,0,0,0,0,2.3e-4,1.5e-4,0,0,0,0,0,0,1.1e-4,0,0,8.3e-4,9.35,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.595,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.134,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0.278,0,0,0,0,0,1.71,0,0,0.115,0,0,0,0,0,0,0,0.093,0,0.422,0.044,0.073,0,0,0,0,0.045,0.065,0,1.19,0.55,0.18,0,0,0,0,0,0,0.09,0.488,0.138,0.582,0,0,0.57,0,0,0,0,0,0.302,0,0.106,0,0,0,0,0,2,10.8,0.139,0,2.59,3.35,0,0.408,1.64,1.04,0.084,0.095,0,0,0,0,2.23,0.152,0,0,0,0,0,0,0,0,0.109,0,0,0.288,0.05600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.397,0,0,0,0,0,0,0,0,0.101,0,0,1.67,0,0,0,0.673,0.997,0.391
NJ_WODU_03_LC,Y,Y,Y,Y,WODU,M,NJ,63/84,2,Cumberland,Port Elizabeth,Menantico River,39.40600974,-74.97795006,10/23/2021,Adult,545,30,35.8,Unknown,7.4,7.3e-5,1.2e-4,1.2e-4,0,0,0,6.500000000000001e-5,0,0,0,0,0,8.9e-5,5.9999999999999995e-5,8.9e-5,1.6e-4,7.6e-5,0,3e-4,0,0,0,1.7999999999999998e-4,1.7999999999999998e-4,0,9.9e-4,2.07,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0.039,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0.079,0,0,0,0,0,0.545,0,0,0.034,0,0,0,0,0,0,0,0,0,0.121,0,0,0,0,0,0,0,0,0,0.257,0.205,0.048,0,0,0,0,0,0,0,0,0,0.08,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,2.56,0.057,0,0.631,1.03,0,0,0,0.351,0,0,0,0,0,0,1.73,0.09,0,0,0,1.11,0,0,0,0,0.121,0,0,0.709,0.157,0,0,0,0,0,0.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,0,0,0,0,0,0.492,0.346,0.662,0,0,0,0,0,0.096,0,0,0.249,0,0,2.86,0,0,0,0.659,0.785,0.5499999999999999
NJ_WODU_11_AD,Y,Y,Y,Y,WODU,M,NJ,58,1,Morris,Mount Oliver,Allamuchy Mountain State Park,40.92277421,-74.740237,12/29/2021,Adult,610,36.3,33.3,Unknown,18.5,7.3e-5,0,6.8e-4,0,0,0,1.2e-4,0.0013,0,0,0,0,0,0,0,1.9e-4,1.4e-4,0,0,0,0,0.0016,3.1e-4,3.1e-4,0,0.0015,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.055,0,0,0,0,0,0,0,0,0,0.448,0,0,0,0,0.112,0,0,0,0,0,0.805,0,0,0.053,0,0,0,0,0,0,0,0.031,0,0.216,0,0,0,0,0,0,0,0,0,0.54,0.247,0.121,0,0,0,0,0,0,0,0.183,0.112,0.22,0,0,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,5.26,0.06,0,1.12,1.5,0,0,0.517,0.479,0,0,0,0,0,0.316,14.5,0.643,0,0,0,0.3,0,0,0,0,0.191,0,0.045,0.358,0.6719999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,2.88,0,0,0,1.09,0,0.136,0,0.159,0,0,0,0,0,0,0,0,0.244,0,0,0.637,0,0,0,0.129,0.265,0.31800000000000006
